Time,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,T315,p_473S_Akt,p_mTOR
160,0.4432304028520401,0.2159720267834142,0.1,0.01442046287484268,9.679647385265781,0.007942000165435573,0.3059321518577977,0.0006619253490677792,9.894706501681261,0.1052934983187039,0.0008647605691838542,19.0493696262742,3.46532964552946,0.5794334307210312,0.3513571534556267,0.6477780859752255,0,0.9077282909967423,0.1263309901566968
170,0.4585199085481302,0.2227194146652412,0.1,0.0130399695586479,9.685933740568805,0.007942758937266542,0.3010262898710558,0.0006500596838025462,9.894695827808814,0.1053041721911529,0.0007942393140475092,21.0790226171579,3.399835528885411,0.6297035358581168,0.3312154142963078,0.6679903463896808,0,0.9424992367389913,0.1312032009427149
180,0.4716880676882471,0.2285629403163425,0.1,0.01189686418314803,9.692001539773289,0.007943372969564355,0.2961015960421992,0.0006385459825194739,9.894687279805149,0.1053127201948208,0.0007335631549896321,23.11747625197603,3.338362112425715,0.6786640768185794,0.3137663312667763,0.6855001055782591,0,0.9722637143940774,0.1353723096988761
190,0.483136112564572,0.2336684348271956,0.1,0.01093624936167513,9.697815285114601,0.0079438845580333,0.2912484655224822,0.0006274559192992548,9.894680218719056,0.1053197812809174,0.0006810939617956587,25.16153420628531,3.280334081595671,0.7263065804112256,0.2985165834464467,0.7008023225917679,0,0.9980028712335648,0.1389763961887948
200,0.4931755442369468,0.2381653209119113,0.1,0.01011867387635305,9.703363429030988,0.007944320558901258,0.2865178970914561,0.0006168148422563707,9.894674238194561,0.1053257618054129,0.0006354395507709612,27.20861009406229,3.225310210111807,0.7726364003506061,0.2850813223941607,0.7142832380550679,0,1.020468881321237,0.1421212363607155
210,0.5020474632193718,0.2421545231765176,0.1,0.009414976864488719,9.708649275466112,0.007944698625186727,0.281935747668258,0.0006066214887911972,9.894669076665897,0.1053309233340764,0.0005954544929474609,29.25660236638639,3.172948034837165,0.8176697490355049,0.2731601530277221,0.7262443924793222,0,1.040240545637375,0.1448881979264996
220,0.5099411920815928,0.2457159838297959,0.1,0.008803218775132888,9.71368382834949,0.007945030693534166,0.2775129528742541,0.0005968607902259839,9.894664560019848,0.1053354399801237,0.0005602073363601856,31.30378497083201,3.122974995071938,0.8614302830263093,0.2625150917607132,0.7369247009029158,0,1.057768311237385,0.1473405713192185
230,0.5170078455428524,0.2489140329533406,0.1,0.008267036199661411,9.718481564971427,0.007945325345890882,0.2732513988278215,0.0005875107995993515,9.894660562775591,0.1053394372243827,0.0005289414969176753,33.34872334057111,3.075168677666921,0.9039469506865137,0.2529545379787698,0.7465165205242988,0,1.073408641315131,0.1495284160867401
240,0.5233694567736157,0.2518007485361611,0.1,0.007793398460230679,9.723058518744773,0.007945588811493584,0.2691480827941389,0.0005785470524730283,9.894656996429157,0.1053430035708163,0.0005010400631618746,35.39020888322469,3.029344608234307,0.9452520632519926,0.2443233013309259,0.7551756586058999,0,1.08744824009298,0.1514919852957388
250,0.5291232516720266,0.2544183200223005,0.1,0.007372242510791776,9.727430351848165,0.007945826029732941,0.2651974056401601,0.0005699455334160779,9.894653791879159,0.105346208120814,0.0004760127973367546,37.42724522216939,2.985347985597222,0.9853802282091775,0.2364955649782778,0.7630284222243712,0,1.100112928145274,0.1532629628377966
260,0.5343504938975427,0.2568023384258579,0.1,0.006995364953604248,9.731612070584253,0.007946041111071838,0.2613925644611034,0.0005616831699300112,9.894650892301456,0.1053491076985177,0.000453454899003853,39.45898564411178,2.943042932375942,1.024367991668336,0.229365171674391,0.7701813734265887,0,1.111589195659388,0.1548674949903608
270,0.5391217024668531,0.2589827247009279,0.1,0.006656259041780192,9.735617753764201,0.007946236915404921,0.2577259871928074,0.0005537371052444577,9.894648254771441,0.1053517452285309,0.0004330147998944311,41.4846752628116,2.902312217746235,1.062251155937992,0.2228430979813169,0.7767238872187705,0,1.122040701981243,0.1563285410205484
280,0.5434930214390226,0.260983964761833,0.1,0.006349566759902705,9.739460238418561,0.007946415823585145,0.2541901948202193,0.0005460868721417719,9.894645847553113,0.1053541524468602,0.0004144108489036812,43.50367827239272,2.863053819980767,1.099066102014795,0.2168562036867382,0.7827293854643422,0,1.131598083431193,0.1576644322969779
290,0.5475115123917694,0.2628269169684249,0.1,0.006070848439130399,9.743150913773432,0.007946579934039716,0.2507782377857487,0.000538714265159459,9.89464364283473,0.1053563571652424,0.0003974115811000197,45.5154504353869,2.825176382304921,1.134848903077781,0.2113422374337191,0.7882603509851653,0,1.140368379118125,0.1588901678859954
300,0.5512177041746897,0.2645293707068065,0.1,0.005816980522443746,9.746699926991825,0.007946730787586374,0.2474830924840032,0.0005316019230073622,9.89464161544581,0.1053583845541636,0.0003818210231558421,47.51951916528177,2.788598383628438,1.169635064316058,0.2062481423517959,0.7933700366250328,0,1.148443405061845,0.1600186098209705
